"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.919226150E1,8.448458672E0,-7.359126091E0,5.605186820E-1,1.121817151E1
4.919445897E1,8.453244209E0,-7.387241840E0,5.796613097E-1,1.124120487E1
4.919665261E1,8.481958389E0,-7.415955544E0,5.940182209E-1,1.128241430E1
4.919884912E1,8.505886078E0,-7.463811874E0,6.041877270E-1,1.133241494E1
4.920103810E1,8.520243645E0,-7.482954502E0,5.898307562E-1,1.135504558E1
4.920321476E1,8.562715530E0,-7.530810833E0,5.952146053E-1,1.141873415E1
4.920543770E1,8.591429710E0,-7.560122967E0,6.005984545E-1,1.145987968E1
4.920762986E1,8.624929428E0,-7.588837147E0,6.053841114E-1,1.150418823E1
4.920981796E1,8.639286041E0,-7.645666599E0,6.059823632E-1,1.155251902E1
4.921202708E1,8.663214684E0,-7.684549809E0,5.970092416E-1,1.159568948E1
4.921421582E1,8.682356834E0,-7.722835064E0,6.017948985E-1,1.163562026E1
4.921639799E1,8.701499939E0,-7.765905857E0,5.928218365E-1,1.167804918E1
4.921861435E1,8.739186287E0,-7.813762188E0,5.641079545E-1,1.173654439E1
4.922080855E1,8.758329391E0,-7.871190071E0,5.359922647E-1,1.178775867E1
4.922300568E1,8.801400185E0,-7.904689789E0,5.270192027E-1,1.184172771E1
4.922520371E1,8.801400185E0,-7.952546120E0,5.174478889E-1,1.187330566E1
4.922739917E1,8.830113411E0,-8.001000404E0,4.797609448E-1,1.192548032E1
4.922959803E1,8.849256516E0,-8.053643227E0,4.612165689E-1,1.197427371E1
4.923179165E1,8.887541771E0,-8.096714020E0,4.372883439E-1,1.203064411E1
4.923398443E1,8.915657043E0,-8.154141426E0,4.091726840E-1,1.208910192E1
4.923617172E1,8.939585686E0,-8.202595711E0,3.762713671E-1,1.213838328E1
4.923837916E1,8.953942299E0,-8.264809608E0,3.762713671E-1,1.219105166E1
4.924057561E1,8.958727837E0,-8.312665939E0,3.433700502E-1,1.222608369E1
4.924277564E1,8.982656479E0,-8.384450912E0,3.200400174E-1,1.229184934E1
4.924496790E1,8.992227554E0,-8.428119659E0,2.626122832E-1,1.232729989E1
4.924717032E1,9.001798630E0,-8.485547066E0,2.392822653E-1,1.237312182E1
4.924938095E1,9.020941734E0,-8.523832321E0,2.009970993E-1,1.241263498E1
4.925155652E1,9.030512810E0,-8.576474190E0,1.585244983E-1,1.245516765E1
4.925375205E1,9.025128365E0,-8.633902550E0,1.441675574E-1,1.249071653E1
4.925594304E1,9.025128365E0,-8.663214684E0,1.345962733E-1,1.251088913E1
4.925814483E1,9.034700394E0,-8.724829674E0,1.591227055E-1,1.256080348E1
4.926034185E1,9.049057007E0,-8.767900467E0,1.830509305E-1,1.260138956E1
4.926253712E1,9.077771187E0,-8.796614647E0,1.597209126E-1,1.264167195E1
4.926473477E1,9.072985649E0,-8.830712318E0,1.166501045E-1,1.266152265E1
4.926692789E1,9.044271469E0,-8.878568649E0,1.022931710E-1,1.267431622E1
4.926912298E1,9.034700394E0,-8.916853905E0,4.007977992E-2,1.269400257E1
4.927132114E1,9.044271469E0,-8.950352669E0,2.632104978E-2,1.272432128E1
4.927351777E1,9.053842545E0,-9.002995491E0,6.460621208E-2,1.276832670E1
4.927571450E1,9.039485931E0,-9.026325226E0,1.172483116E-1,1.277499903E1
4.927791099E1,9.034101486E0,-9.078967094E0,1.268195957E-1,1.280854076E1
4.928010158E1,9.038887978E0,-9.145966530E0,1.513460279E-1,1.285974748E1
4.928227781E1,9.053244591E0,-9.188439369E0,2.231307179E-1,1.290110239E1
4.928447400E1,9.072386742E0,-9.245866776E0,2.907279432E-1,1.295680425E1
4.928668835E1,9.038887978E0,-9.293723106E0,2.141576260E-1,1.296613468E1
4.928887201E1,8.928817749E0,-9.337391853E0,1.034895778E-1,1.291980585E1
4.929109304E1,8.833105087E0,-9.375677109E0,7.896314561E-2,1.288151008E1
4.929328273E1,8.785248756E0,-9.370293617E0,1.022931710E-1,1.284497809E1
4.929548525E1,8.751749039E0,-9.326624870E0,1.830509305E-1,1.279111216E1
4.929767500E1,8.718249321E0,-9.355338097E0,2.261217386E-1,1.278989262E1
4.929986578E1,8.679964066E0,-9.402596474E0,2.739782035E-1,1.279943986E1
4.930203627E1,8.646464348E0,-9.479166985E0,2.787638307E-1,1.283330284E1
4.930424267E1,8.598608017E0,-9.570094109E0,2.691925466E-1,1.286838085E1
4.930645934E1,8.550751686E0,-9.626923561E0,2.883351147E-1,1.287929147E1
4.930866231E1,8.488538742E0,-9.703494072E0,3.218346536E-1,1.289638185E1
4.931085814E1,8.421539307E0,-9.808777809E0,3.218346536E-1,1.293205413E1
4.931304350E1,8.354539871E0,-9.889535904E0,3.164508045E-1,1.294995745E1
4.931522258E1,8.258827209E0,-9.985248566E0,2.685943544E-1,1.296092430E1
4.931744090E1,8.196614265E0,-1.005284595E1,2.009970993E-1,1.297245532E1
4.931963638E1,8.129614830E0,-1.012941647E1,1.339980662E-1,1.298898267E1
4.932183234E1,8.072187424E0,-1.018684387E1,6.699903309E-2,1.299755695E1
4.932402831E1,8.019545555E0,-1.026341438E1,5.742774159E-2,1.302513277E1
4.932622427E1,7.986045361E0,-1.033519936E1,6.221338734E-2,1.306128389E1
4.932842023E1,7.890332699E0,-1.045005512E1,3.768695518E-2,1.309436606E1
4.933061619E1,7.684549809E0,-1.052602673E1,-6.580262445E-3,1.303263549E1
4.933281216E1,7.335795879E0,-1.067557812E1,-3.242274821E-1,1.295712132E1
4.933500812E1,7.398009300E0,-1.080538845E1,-4.761717021E-1,1.310395744E1
4.933720408E1,7.617550850E0,-1.073300552E1,-2.787638307E-1,1.316442926E1
4.933940004E1,7.540980339E0,-1.071745300E1,-6.879365444E-2,1.310476692E1
4.934159601E1,7.430910587E0,-1.085025406E1,5.982056633E-2,1.315104649E1
4.934379197E1,7.320840836E0,-1.091246796E1,5.922235921E-2,1.314078288E1
4.934596437E1,7.277770042E0,-1.098485088E1,-7.477571070E-2,1.317719534E1
4.934816719E1,7.416553974E0,-1.111944675E1,-1.447657645E-1,1.336668718E1
4.935035648E1,7.660023689E0,-1.117149067E1,7.776673883E-2,1.354563451E1
4.935255366E1,7.826922894E0,-1.119422245E1,3.421736360E-1,1.366339713E1
4.935474856E1,7.916653633E0,-1.131685448E1,6.687939167E-1,1.382721538E1
4.935694489E1,7.878368378E0,-1.137189007E1,1.151545882E0,1.388216950E1
4.935914061E1,7.696514130E0,-1.140479088E1,1.164706469E0,1.380804569E1
4.936133767E1,7.548757076E0,-1.141496086E1,9.583254457E-1,1.371872634E1
4.936353386E1,7.467401028E0,-1.133958626E1,7.369893789E-1,1.359747947E1
4.936573069E1,7.453642368E0,-1.123490047E1,6.741777658E-1,1.349941809E1
4.936792566E1,7.453642368E0,-1.112961674E1,6.544370055E-1,1.341094482E1
4.937012327E1,7.477570534E0,-1.108175945E1,7.022934556E-1,1.338703364E1
4.937232428E1,7.506284714E0,-1.107697392E1,7.220342159E-1,1.340018637E1
4.937454726E1,7.534998417E0,-1.112004471E1,7.268198729E-1,1.345213227E1
4.937674159E1,7.534998417E0,-1.118225861E1,7.130611539E-1,1.350287247E1
4.937893836E1,7.525427341E0,-1.123430252E1,7.369893789E-1,1.354196305E1
4.938112772E1,7.505686283E0,-1.127258778E1,7.800601721E-1,1.356521491E1
4.938332487E1,7.481758118E0,-1.127677536E1,8.279166222E-1,1.355831158E1
4.938551965E1,7.453044415E0,-1.129113197E1,8.799605370E-1,1.355772336E1
4.938771544E1,7.414759159E0,-1.128574753E1,9.230313301E-1,1.353509281E1
4.938991249E1,7.381259441E0,-1.129053402E1,9.230313301E-1,1.352076685E1
4.939210934E1,7.362715244E0,-1.128096199E1,8.841479421E-1,1.350005173E1
4.939430457E1,7.338787079E0,-1.128574753E1,8.793623447E-1,1.349070685E1
4.939650368E1,7.319644451E0,-1.128574753E1,8.745766878E-1,1.347999171E1
4.939870858E1,7.305287361E0,-1.125224876E1,8.739784956E-1,1.344411262E1
4.940089418E1,7.300501823E0,-1.122353458E1,8.739784956E-1,1.341748463E1
4.940308980E1,7.281359196E0,-1.117089272E1,8.925228715E-1,1.336426702E1
4.940528446E1,7.262216568E0,-1.109910774E1,8.638089895E-1,1.329195802E1
4.940748148E1,7.267002583E0,-1.108534908E1,8.446664214E-1,1.328185801E1
4.940967767E1,7.296314240E0,-1.103749275E1,7.824530005E-1,1.325423255E1
4.941187277E1,7.320242882E0,-1.096152020E1,7.345965505E-1,1.320153449E1
4.941406974E1,7.334599495E0,-1.091426182E1,6.765705943E-1,1.316720200E1
4.941626624E1,7.377670288E0,-1.085204887E1,6.532405615E-1,1.313863413E1
4.941845844E1,7.392027378E0,-1.073719311E1,6.717849374E-1,1.305299504E1
4.942063979E1,7.425527096E0,-1.058405304E1,7.334001660E-1,1.294984584E1
4.942285591E1,7.430910587E0,-1.043988514E1,8.428717852E-1,1.284212080E1
4.942504925E1,7.426125050E0,-1.032024384E1,9.140582681E-1,1.274716708E1
4.942724613E1,7.406982422E0,-1.021436119E1,9.565308690E-1,1.265351787E1
4.942943684E1,7.354340553E0,-1.013300610E1,9.559326172E-1,1.255698788E1
4.943161759E1,7.292725086E0,-1.006600666E1,9.649057388E-1,1.246753273E1
4.943383621E1,7.211369038E0,-1.002293587E1,9.637092948E-1,1.238514523E1
4.943603219E1,7.139584541E0,-1.000379372E1,9.296116233E-1,1.232532896E1
4.943823261E1,7.077371120E0,-9.979865074E0,9.242277741E-1,1.226951857E1
4.944042445E1,7.001399040E0,-9.999007225E0,9.002995491E-1,1.223970070E1
4.944261914E1,6.943971157E0,-1.001815033E1,8.470591903E-1,1.221882076E1
4.944481557E1,6.853044033E0,-1.002772141E1,7.794619799E-1,1.217074238E1
4.944701136E1,6.809973240E0,-1.004267693E1,7.124629617E-1,1.215478090E1
4.944920811E1,6.748358250E0,-1.005703354E1,6.496513486E-1,1.212873899E1
4.945139768E1,6.686144829E0,-1.006181908E1,5.868397355E-1,1.209500379E1
4.945357601E1,6.604788780E0,-1.004267693E1,5.670989752E-1,1.203329531E1
4.945579646E1,6.523432732E0,-1.002891827E1,5.090730190E-1,1.197470382E1
4.945799355E1,6.457031727E0,-9.985847473E0,4.941178858E-1,1.190187216E1
4.946019453E1,6.413960934E0,-9.928419113E0,4.648058116E-1,1.182913545E1
4.946238462E1,6.361319065E0,-9.894919395E0,4.450650215E-1,1.177174129E1
4.946458090E1,6.309275150E0,-9.875777245E0,4.157529473E-1,1.172649904E1
4.946677734E1,6.280561447E0,-9.851848602E0,3.870390654E-1,1.168991755E1
4.946897322E1,6.242276192E0,-9.813564301E0,3.672982752E-1,1.163644982E1
4.947117096E1,6.218348026E0,-9.794421196E0,3.625126183E-1,1.160732330E1
4.947336555E1,6.170491219E0,-9.741779327E0,3.714857101E-1,1.153755728E1
4.947556347E1,6.136991978E0,-9.722636223E0,3.565305769E-1,1.150301872E1
4.947775719E1,6.094519138E0,-9.703494072E0,3.559323549E-1,1.146418984E1
4.947995393E1,6.070590973E0,-9.693922997E0,3.367897868E-1,1.144279884E1
4.948214918E1,6.008377552E0,-9.684351921E0,3.218346536E-1,1.140135301E1
4.948433980E1,5.955735683E0,-9.689137459E0,3.164508045E-1,1.137762336E1
4.948651807E1,5.879165173E0,-9.708279610E0,3.164508045E-1,1.135409253E1
4.948873917E1,5.812166214E0,-9.688538551E0,3.158525825E-1,1.130260228E1
4.949092838E1,5.736194134E0,-9.693324089E0,3.104687333E-1,1.126769035E1
4.949311309E1,5.669195175E0,-9.683753014E0,3.002992272E-1,1.122519603E1
4.949532663E1,5.587839127E0,-9.645467758E0,2.847459018E-1,1.115078807E1
4.949751638E1,5.539982796E0,-9.626325607E0,2.703889608E-1,1.110993539E1
4.949969978E1,5.463412285E0,-9.611968994E0,2.602194548E-1,1.105922854E1
4.950191534E1,5.397011280E0,-9.588040352E0,2.356930375E-1,1.100517150E1
4.950410839E1,5.315655708E0,-9.544969559E0,2.392822653E-1,1.092794105E1
4.950630205E1,5.248656273E0,-9.525827408E0,2.291127741E-1,1.087852348E1
4.950849700E1,5.177470207E0,-9.482157707E0,2.285145670E-1,1.080600442E1
4.951067685E1,5.120042324E0,-9.467801094E0,2.279163599E-1,1.076596660E1
4.951290169E1,5.062614441E0,-9.419944763E0,2.129612118E-1,1.069629734E1
4.951509164E1,5.019543648E0,-9.381659508E0,1.932204217E-1,1.064183667E1
4.951729070E1,4.957928658E0,-9.343374252E0,2.021935135E-1,1.057925239E1
4.951947300E1,4.914857864E0,-9.305088997E0,2.069791555E-1,1.052536695E1
4.952168026E1,4.857429981E0,-9.290732384E0,2.111666054E-1,1.048603479E1
4.952387696E1,4.785645485E0,-9.233304024E0,1.908276081E-1,1.040157301E1
4.952606953E1,4.723432064E0,-9.223732948E0,1.573280841E-1,1.036401525E1
4.952824792E1,4.657031059E0,-9.166305542E0,1.561316848E-1,1.028267828E1
4.953046444E1,4.618745804E0,-9.128020287E0,1.609173268E-1,1.023129814E1
4.953266072E1,4.570889473E0,-9.080163956E0,1.794617027E-1,1.016733075E1
4.953485591E1,4.542175770E0,-9.050851822E0,1.788634956E-1,1.012824129E1
4.953702881E1,4.499104977E0,-9.012566566E0,1.926222295E-1,1.007498908E1
4.953924972E1,4.451846600E0,-8.969495773E0,1.968096644E-1,1.001546437E1
4.954144004E1,4.408775806E0,-8.935996056E0,2.063809484E-1,9.966540158E0
4.954362382E1,4.360919476E0,-8.883354187E0,1.962114573E-1,9.897984604E0
4.954583312E1,4.317848682E0,-8.845068932E0,2.386840582E-1,9.845609769E0
4.954800230E1,4.280161381E0,-8.791828156E0,2.476571500E-1,9.781480349E0
4.955021409E1,4.251447678E0,-8.743971825E0,2.518445849E-1,9.726010298E0
4.955243259E1,4.213162422E0,-8.686544418E0,2.703889608E-1,9.658152086E0
4.955463489E1,4.198805332E0,-8.629117012E0,2.847459018E-1,9.600661792E0
4.955683720E1,4.170091629E0,-8.586046219E0,3.080759048E-1,9.550118566E0
4.955903950E1,4.165306091E0,-8.533403397E0,3.080759048E-1,9.500718874E0
4.956119785E1,4.137190342E0,-8.490332603E0,3.026920557E-1,9.449535127E0
4.956342058E1,4.118047714E0,-8.428119659E0,2.925225794E-1,9.384939394E0
4.956561266E1,4.118047714E0,-8.375477791E0,3.020938635E-1,9.337997960E0
4.956779547E1,4.089334011E0,-8.327621460E0,3.110669553E-1,9.282709437E0
4.956999647E1,4.060619831E0,-8.260622025E0,3.296113312E-1,9.210600050E0
4.957219057E1,4.060619831E0,-8.207980156E0,3.104687333E-1,9.162748632E0
4.957439179E1,4.065405846E0,-8.174480438E0,3.200400174E-1,9.135211040E0
4.957658551E1,4.061218262E0,-8.112266541E0,3.098705411E-1,9.077355449E0
4.957875456E1,4.051646709E0,-8.073982239E0,3.050848842E-1,9.038700517E0
4.958097046E1,4.066003799E0,-8.040482521E0,3.002992272E-1,9.015094325E0
4.958314463E1,4.061218262E0,-7.973483086E0,2.997010350E-1,8.953197585E0
4.958537450E1,4.061218262E0,-7.944769382E0,3.044866920E-1,8.927797402E0
4.958755759E1,4.061218262E0,-7.911269665E0,3.188436031E-1,8.898502274E0
4.958974081E1,4.056432724E0,-7.877770424E0,2.901297510E-1,8.865556303E0
4.959195713E1,4.046861172E0,-7.835297585E0,2.895315289E-1,8.823423490E0
4.959415331E1,4.061218262E0,-7.797012806E0,2.991028428E-1,8.796383631E0
4.959635507E1,4.047459602E0,-7.782655716E0,2.847459018E-1,8.776829693E0
4.959854515E1,4.033102512E0,-7.758129120E0,3.134597540E-1,8.749442287E0
4.960074601E1,4.023531437E0,-7.725227833E0,2.937189937E-1,8.715171894E0
4.960295943E1,4.033102512E0,-7.706085205E0,2.985046208E-1,8.702802426E0
4.960513286E1,4.009174347E0,-7.706085205E0,2.315055877E-1,8.689696368E0
4.960732932E1,4.023531437E0,-7.706683636E0,1.836491376E-1,8.695717618E0
4.960951993E1,3.999603033E0,-7.697112083E0,1.645065546E-1,8.675795137E0
4.961172251E1,3.994817495E0,-7.687541008E0,1.597209126E-1,8.665008040E0
4.961391131E1,3.961317778E0,-7.682755470E0,1.639083475E-1,8.645440191E0
4.961609049E1,3.923032761E0,-7.677371502E0,1.686939895E-1,8.623263702E0
4.961830953E1,3.889533281E0,-7.619943619E0,2.255235314E-1,8.558204880E0
4.962050612E1,3.856631994E0,-7.643871784E0,1.920240223E-1,8.563834388E0
4.962270783E1,3.827918053E0,-7.653443336E0,1.770688742E-1,8.559176649E0
4.962489790E1,3.808775425E0,-7.653443336E0,1.292124242E-1,8.549775494E0
4.962709440E1,3.765704632E0,-7.663014412E0,1.292124242E-1,8.539263265E0
4.962929168E1,3.727419376E0,-7.696514130E0,9.990034252E-2,8.552190657E0
4.963148748E1,3.679563046E0,-7.706085205E0,9.511470050E-2,8.540022260E0
4.963368112E1,3.626920938E0,-7.725227833E0,8.494520187E-2,8.534688996E0
4.963586876E1,3.593421459E0,-7.730013371E0,8.973085135E-2,8.524895080E0
4.963807505E1,3.574278831E0,-7.749155998E0,7.537391037E-2,8.534082791E0
4.964027085E1,3.535993576E0,-7.758727551E0,6.999006122E-2,8.526781478E0
4.964246984E1,3.497708559E0,-7.811369419E0,7.956135273E-2,8.559076315E0
4.964466351E1,3.440280676E0,-7.834699631E0,1.082752272E-1,8.557439626E0
4.964686450E1,3.392424345E0,-7.868198872E0,1.220339537E-1,8.569246683E0
4.964907309E1,3.315854073E0,-7.877770424E0,1.070788130E-1,8.547843059E0
4.965125292E1,3.244667530E0,-7.868198872E0,8.255238086E-2,8.511359219E0
4.965344764E1,3.182454109E0,-7.853842258E0,7.776673883E-2,8.474485238E0
4.965563932E1,3.120240688E0,-7.824530125E0,1.010967568E-1,8.424333456E0
4.965783980E1,3.086741209E0,-7.805387497E0,9.092725813E-2,8.394064155E0
4.966003610E1,3.048455954E0,-7.786244869E0,1.046859920E-1,8.362395113E0
4.966223256E1,3.024527788E0,-7.771887779E0,1.142572835E-1,8.340447393E0
4.966442964E1,3.029313564E0,-7.776673794E0,1.190429255E-1,8.346709962E0
4.966662456E1,3.024527788E0,-7.771887779E0,1.333998591E-1,8.340731594E0
4.966881535E1,2.995813847E0,-7.776673794E0,1.477568001E-1,8.335069764E0
4.967099140E1,2.995813847E0,-7.790432453E0,1.477568001E-1,8.347908150E0
4.967321270E1,2.967100143E0,-7.776075363E0,1.710868180E-1,8.324680295E0
4.967541158E1,2.952743053E0,-7.790432453E0,1.758724600E-1,8.333094291E0
4.967762173E1,2.957528830E0,-7.790432453E0,1.950150430E-1,8.335217181E0
4.967980835E1,2.957528830E0,-7.800003529E0,2.045863420E-1,8.344392572E0
4.968202361E1,2.962314367E0,-7.809575081E0,1.998006850E-1,8.354920087E0
4.968419155E1,2.976671457E0,-7.828717709E0,2.003988922E-1,8.377920604E0
4.968639200E1,3.005385160E0,-7.828717709E0,2.243271172E-1,8.388771279E0
4.968857942E1,3.014956474E0,-7.843074322E0,2.243271172E-1,8.405599325E0
4.969078172E1,3.038884640E0,-7.852645874E0,2.297109663E-1,8.423279302E0
4.969297753E1,3.053241730E0,-7.843074322E0,2.201396823E-1,8.419296963E0
4.969517412E1,3.077169895E0,-7.838288784E0,2.153540403E-1,8.423427033E0
4.969737101E1,3.101098061E0,-7.833503246E0,2.249253243E-1,8.427999389E0
4.969956770E1,3.148954630E0,-7.814360619E0,2.063809484E-1,8.427499050E0
4.970175672E1,3.196810961E0,-7.781459332E0,2.015953064E-1,8.414948028E0
4.970393474E1,3.254238844E0,-7.776673794E0,1.639083475E-1,8.431701590E0
4.970615469E1,3.282952785E0,-7.747959614E0,1.639083475E-1,8.416384207E0
4.970834442E1,3.340380430E0,-7.738388538E0,1.692921966E-1,8.430270366E0
4.971052793E1,3.383451223E0,-7.748558044E0,1.501496136E-1,8.456384503E0
4.971274324E1,3.430709362E0,-7.753343582E0,1.651047617E-1,8.480056781E0
4.971493921E1,3.459423304E0,-7.743772507E0,1.459621787E-1,8.482625017E0
4.971714130E1,3.507279873E0,-7.767700672E0,1.226321608E-1,8.523686086E0
4.971933202E1,3.535993576E0,-7.768298626E0,6.520441920E-2,8.535453458E0
4.972152868E1,3.583850145E0,-7.768298626E0,4.187439755E-2,8.555243940E0
4.972372413E1,3.612564087E0,-7.773682594E0,3.589233849E-3,8.572092699E0
4.972592558E1,3.636492252E0,-7.768897057E0,-3.409772366E-2,8.577936817E0
4.972813829E1,3.669991732E0,-7.769495010E0,-7.238288224E-2,8.592969877E0
4.973031239E1,3.703491211E0,-7.774280548E0,-9.092725813E-2,8.611826343E0
4.973250899E1,3.732205153E0,-7.764709473E0,-1.004985496E-1,8.615693150E0
4.973469522E1,3.765704632E0,-7.769495010E0,-1.339980662E-1,8.635018215E0
4.973687557E1,3.808775425E0,-7.779664516E0,-1.860419661E-1,8.663980716E0
4.973907239E1,3.851846218E0,-7.789236069E0,-1.854437590E-1,8.691565291E0
4.974129265E1,3.885345697E0,-7.794619560E0,-2.285145670E-1,8.712303036E0
4.974349349E1,3.885345697E0,-7.794619560E0,-2.380858511E-1,8.712559334E0
4.974569082E1,3.923630953E0,-7.813762188E0,-2.853440940E-1,8.748210139E0
4.974787493E1,3.957130432E0,-7.852047443E0,-3.044866920E-1,8.798081749E0
4.975005286E1,3.985844374E0,-7.862216949E0,-3.373879790E-1,8.821294768E0
4.975227567E1,4.009772778E0,-7.900502205E0,-3.708875179E-1,8.867568459E0
4.975447032E1,4.038486481E0,-7.920242786E0,-4.229314029E-1,8.900476944E0
4.975667412E1,4.057629108E0,-7.948956966E0,-4.612165689E-1,8.936609623E0
4.975886149E1,4.076173306E0,-7.977670670E0,-4.797609448E-1,8.971543273E0
4.976105809E1,4.109673023E0,-8.011170387E0,-5.126622319E-1,9.018374903E0
4.976325363E1,4.119244099E0,-8.045268059E0,-5.365904570E-1,9.054415464E0
4.976545027E1,4.133601189E0,-8.088338852E0,-5.557330847E-1,9.100369412E0
4.976765009E1,4.157529354E0,-8.145766258E0,-5.742774606E-1,9.163424735E0
4.976985763E1,4.152743816E0,-8.179265976E0,-6.173482537E-1,9.193845331E0
4.977203909E1,4.171886444E0,-8.265407562E0,-6.167500615E-1,9.279115222E0
4.977423646E1,4.176671982E0,-8.313263893E0,-6.496513486E-1,9.326145628E0
4.977642782E1,4.180859566E0,-8.385646820E0,-6.640082598E-1,9.393591766E0
4.977862711E1,4.161716938E0,-8.438288689E0,-6.831508875E-1,9.433519969E0
4.978081678E1,4.171288013E0,-8.490931511E0,-7.256234884E-1,9.487997210E0
4.978299408E1,4.171288013E0,-8.538787842E0,-7.304090858E-1,9.531213927E0
4.978521600E1,4.180859566E0,-8.567501068E0,-7.633104324E-1,9.563697197E0
4.978741327E1,4.200001717E0,-8.620143890E0,-7.968099117E-1,9.621943730E0
4.978961714E1,4.243072987E0,-8.654241562E0,-8.153542876E-1,9.672867620E0
4.979180588E1,4.257429600E0,-8.702097893E0,-8.727820516E-1,9.726970908E0
4.979399998E1,4.286143780E0,-8.712266922E0,-9.056833982E-1,9.751660671E0
4.979619578E1,4.290929317E0,-8.750552177E0,-9.391828775E-1,9.791133862E0
4.979839152E1,4.314857483E0,-8.774480820E0,-9.529415965E-1,9.824337455E0
4.980058956E1,4.357928276E0,-8.803194046E0,-9.768698215E-1,9.871273419E0
4.980278979E1,4.414757729E0,-8.837292671E0,-1.004985452E0,9.929643665E0
4.980498185E1,4.472185612E0,-8.861220360E0,-1.047458172E0,9.980923756E0
4.980717692E1,4.563112736E0,-8.904889107E0,-1.065404296E0,1.006251132E1
4.980937295E1,4.625326157E0,-8.947959900E0,-1.107876897E0,1.013346040E1
4.981156892E1,4.692325115E0,-9.005388260E0,-1.112064362E0,1.021526406E1
4.981375953E1,4.763511658E0,-9.039485931E0,-1.144965649E0,1.028174574E1
4.981593812E1,4.825725079E0,-9.101698875E0,-1.124626637E0,1.036307532E1
4.981815767E1,4.892724037E0,-9.149555206E0,-1.147956610E0,1.043891342E1
4.982034769E1,4.978267670E0,-9.183054924E0,-1.142572761E0,1.050795505E1
4.982253071E1,5.054837704E0,-9.226723671E0,-1.180259824E0,1.058663436E1
4.982474192E1,5.140979290E0,-9.269794464E0,-1.207777262E0,1.066852770E1
4.982691813E1,5.198407173E0,-9.312865257E0,-1.211964726E0,1.073413969E1
4.982910652E1,5.255236626E0,-9.332008362E0,-1.201795220E0,1.077720761E1
4.983134325E1,5.307878971E0,-9.365508080E0,-1.191625714E0,1.083080295E1
4.983351599E1,5.350949764E0,-9.389435768E0,-1.167697430E0,1.087003610E1
4.983569072E1,5.398806095E0,-9.446864128E0,-1.147956610E0,1.094112213E1
4.983789528E1,5.450850010E0,-9.485149384E0,-1.123430252E0,1.099735969E1
4.984011978E1,5.522634506E0,-9.556933403E0,-1.131805062E0,1.109574020E1
4.984231544E1,5.603990555E0,-9.604789734E0,-1.107278705E0,1.117509562E1
4.984449427E1,5.679962635E0,-9.671789169E0,-1.068395257E0,1.126707370E1
4.984670207E1,5.732604980E0,-9.747760773E0,-9.810572863E-1,1.135095033E1
4.984887375E1,5.799005508E0,-9.795618057E0,-9.326026440E-1,1.142157370E1
4.985108047E1,5.842076302E0,-9.853045464E0,-8.697910309E-1,1.148777162E1
4.985329629E1,5.866004944E0,-9.895518303E0,-7.740781307E-1,1.152954871E1
4.985549750E1,5.908477306E0,-9.928419113E0,-6.921239495E-1,1.157422333E1
4.985769456E1,5.980261803E0,-9.966704369E0,-6.580262184E-1,1.164180938E1
4.985988395E1,6.037689686E0,-9.981060982E0,-6.239284873E-1,1.168180473E1
4.986208112E1,6.113661766E0,-1.003370380E1,-5.994020700E-1,1.176483553E1
4.986427586E1,6.185446739E0,-1.009591675E1,-5.982056856E-1,1.185517340E1
4.986647194E1,6.242874146E0,-1.018205833E1,-5.736792088E-1,1.195729473E1
4.986866236E1,6.280561447E0,-1.027298546E1,-5.347958803E-1,1.205262166E1
4.987084152E1,6.314060688E0,-1.032502937E1,-4.911268353E-1,1.211258847E1
4.987306116E1,6.328417778E0,-1.036810017E1,-4.480560422E-1,1.215512759E1
4.987525949E1,6.351747513E0,-1.042492962E1,-3.661018610E-1,1.221302111E1
4.987746574E1,6.390032768E0,-1.048654556E1,-2.793620527E-1,1.228324875E1
4.987965154E1,6.433103561E0,-1.054875851E1,-2.165504545E-1,1.235750871E1
4.988185026E1,6.485147476E0,-1.060140038E1,-1.728814393E-1,1.242886623E1
4.988403980E1,6.533003807E0,-1.067318535E1,-1.483550072E-1,1.251475263E1
4.988623746E1,6.595217228E0,-1.069172955E1,-1.046859920E-1,1.256268005E1
4.988843428E1,6.661618233E0,-1.072044373E1,-1.316052489E-2,1.262161814E1
4.989062991E1,6.723831654E0,-1.074855900E1,8.315058798E-2,1.267865713E1
4.989282660E1,6.786045074E0,-1.076770210E1,1.459621787E-1,1.272851607E1
4.989502215E1,6.842874527E0,-1.080538845E1,2.183450609E-1,1.279175617E1
4.989722057E1,6.909873486E0,-1.086281681E1,2.715853751E-1,1.287714639E1
4.989941426E1,6.981658459E0,-1.088674450E1,2.721835673E-1,1.293595163E1
4.990160401E1,7.167700291E0,-1.085862923E1,2.255235314E-1,1.301294037E1
4.990378101E1,7.301698208E0,-1.074855900E1,2.596212626E-1,1.299668113E1
4.990600271E1,7.316055298E0,-1.080120182E1,2.889333367E-1,1.304891215E1
4.990819241E1,7.358527660E0,-1.093041420E1,3.373879790E-1,1.318088444E1
4.991037673E1,7.463811874E0,-1.090648556E1,3.667000830E-1,1.322098271E1
4.991259112E1,7.674380302E0,-1.092622662E1,3.062812984E-1,1.335561115E1
4.991478185E1,7.975875854E0,-1.072223854E1,7.776673883E-2,1.336364631E1
